Number of frames: 3884
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,iStemMarker_GT x,iStemMarker_GT y,iStemMarker_GT z,iStemMarker_LT x,iStemMarker_LT y,iStemMarker_LT z,iStemMarker_P1 x,iStemMarker_P1 y,iStemMarker_P1 z,iStemMarker_P2 x,iStemMarker_P2 y,iStemMarker_P2 z,iStemMarker_P3 x,iStemMarker_P3 y,iStemMarker_P3 z,iStemMarker_P4 x,iStemMarker_P4 y,iStemMarker_P4 z,iStemMarker_P5 x,iStemMarker_P5 y,iStemMarker_P5 z,iStemMarker_P6 x,iStemMarker_P6 y,iStemMarker_P6 z,iStemMarker_SL x,iStemMarker_SL y,iStemMarker_SL z,iStemMarker_SH x,iStemMarker_SH y,iStemMarker_SH z,iStemMarker_SB x,iStemMarker_SB y,iStemMarker_SB z,iStemMarker_Surf1 x,iStemMarker_Surf1 y,iStemMarker_Surf1 z,iStemMarker_Surf2 x,iStemMarker_Surf2 y,iStemMarker_Surf2 z
3037,71.438964844,-6.401968002,93.251808167,53.645530701,-15.488198280,97.474815369,71.081825256,-22.565536499,104.866935730,144.826202393,-253.663879395,-1591.217163086,130.933166504,-239.521682739,-1590.034790039,150.178298950,-234.331558228,-1590.697875977,-130.738861084,295.992767334,-139.417907715,-131.267471313,276.240570068,-136.672897339,-113.580596924,285.334381104,-138.698410034,19.559280396,36.726356506,93.566841125,39.874084473,53.151065826,80.125679016,-18.812988281,98.418800354,94.901168823,-11.381800652,99.061180115,123.930458069,-6.015891552,97.370567322,67.000244141,-20.642621994,62.531814575,94.835472107,-15.140188217,63.525104523,122.288146973,-5.443470955,52.275264740,65.883468628,28.153223038,42.306629181,96.018310547,40.910007477,57.444633484,100.525421143,26.336629868,57.306079865,97.052566528,40.540115356,55.801895142,107.196647644,43.752311707,57.634525299,94.765335083,
3038,71.415367126,-6.440297604,93.164939880,53.620300293,-15.521943092,97.401504517,71.063087463,-22.605325699,104.773727417,144.825759888,-253.663772583,-1591.223876953,130.932250977,-239.521759033,-1590.034912109,150.179016113,-234.330993652,-1590.694335938,-130.693283081,296.046722412,-139.345748901,-131.226074219,276.295776367,-136.605392456,-113.538421631,285.391601563,-138.616653442,19.441604614,36.735454559,93.691154480,39.765705109,53.163230896,80.267623901,-18.932435989,98.427078247,95.011085510,-11.521788597,99.063514709,124.045700073,-6.115571976,97.384841919,67.119026184,-20.761533737,62.540073395,94.936660767,-15.278544426,63.527736664,122.393463135,-5.541741848,52.289791107,65.993209839,28.033750534,42.315319061,96.149841309,40.787132263,57.452568054,100.669067383,26.216215134,57.314533234,97.185935974,40.412532806,55.808433533,107.339599609,43.633518219,57.643688202,94.911109924,
3039,71.419380188,-6.397428036,93.108489990,53.626640320,-15.478641510,97.367446899,71.074386597,-22.556547165,104.726188660,144.827316284,-253.660720825,-1591.225830078,130.931488037,-239.520248413,-1590.035400391,150.178558350,-234.331314087,-1590.699218750,-130.694595337,296.015350342,-139.414581299,-131.223449707,276.263275146,-136.676910400,-113.535133362,285.359008789,-138.688491821,19.484233856,36.681510925,93.571380615,39.805820465,53.112644196,80.148269653,-18.894161224,98.370170593,94.903755188,-11.480700493,99.003097534,123.937759399,-6.079986572,97.332756042,67.010307312,-20.720655441,62.483051300,94.824623108,-15.235036850,63.467269897,122.280960083,-5.502985001,52.237895966,65.878204346,28.076210022,42.261665344,96.030029297,40.828937531,57.399219513,100.550231934,26.257698059,57.260608673,97.068359375,40.455131531,55.754116058,107.220550537,43.674743652,57.591339111,94.791877747,
3040,71.420440674,-6.373077869,93.074188232,53.632087708,-15.457818031,97.338317871,71.081748962,-22.525009155,104.705406189,144.826477051,-253.659759521,-1591.227539063,130.933456421,-239.519577026,-1590.035522461,150.181396484,-234.330307007,-1590.698364258,-130.659347534,296.041412354,-139.389907837,-131.187500000,276.287231445,-136.659500122,-113.500976563,285.384521484,-138.664703369,19.489677429,36.626350403,93.525482178,39.812896729,53.063179016,80.111801147,-18.891185760,98.313125610,94.874153137,-11.482595444,98.935592651,123.909721375,-6.072303295,97.286468506,66.982414246,-20.716360092,62.425975800,94.781372070,-15.235348701,63.400257111,122.239036560,-5.493489742,52.192054749,65.833763123,28.081033707,42.205913544,95.987609863,40.832454681,57.342239380,100.515419006,26.261802673,57.204395294,97.031196594,40.457588196,55.694675446,107.185150146,43.679218292,57.536594391,94.757720947,
3041,71.423439026,-6.304095745,93.035530090,53.642192841,-15.386643410,97.325599670,71.100158691,-22.438110352,104.685417175,144.827270508,-253.661499023,-1591.220825195,130.933822632,-239.520126343,-1590.028320313,150.179977417,-234.330795288,-1590.696655273,-130.663513184,295.994659424,-139.481155396,-131.191818237,276.241180420,-136.744567871,-113.507392883,285.339447021,-138.745117188,19.402191162,36.664642334,93.581901550,39.730056763,53.098503113,80.171585083,-18.983360291,98.349273682,94.894401550,-11.587229729,98.981597900,123.932777405,-6.152485847,97.314498901,67.008468628,-20.806112289,62.461971283,94.812370300,-15.336903572,63.445457458,122.271987915,-5.570172310,52.219764709,65.874603271,27.992134094,42.245574951,96.045852661,40.740596771,57.384212494,100.574378967,26.171443939,57.244277954,97.083854675,40.362987518,55.738773346,107.244445801,43.589809418,57.576908112,94.817802429,
3042,71.457160950,-6.320003510,92.982131958,53.679725647,-15.403916359,97.291259766,71.146743774,-22.449935913,104.631965637,144.827056885,-253.662872314,-1591.225219727,130.934432983,-239.521713257,-1590.035522461,150.179458618,-234.332641602,-1590.694946289,-130.681274414,296.053131104,-139.342575073,-131.210815430,276.299774170,-136.610992432,-113.524459839,285.397186279,-138.617523193,19.470085144,36.649181366,93.582412720,39.793170929,53.084724426,80.166900635,-18.909301758,98.336906433,94.928962708,-11.499556541,98.960960388,123.964073181,-6.091537952,97.308296204,67.036712646,-20.735311508,62.449798584,94.838348389,-15.253200531,63.425590515,122.295700073,-5.513807297,52.213806152,65.890747070,28.061677933,42.228683472,96.043861389,40.813625336,57.365005493,100.570213318,26.242828369,57.227272034,97.086608887,40.438983917,55.717830658,107.240112305,43.660167694,57.558956146,94.812362671,
3043,71.492179871,-6.297047138,92.972068787,53.719387054,-15.384185791,97.289901733,71.193717957,-22.421863556,104.616996765,144.826553345,-253.662857056,-1591.228515625,130.932083130,-239.521392822,-1590.039428711,150.180389404,-234.331802368,-1590.697875977,-130.686233521,296.059082031,-139.329605103,-131.216537476,276.306640625,-136.595504761,-113.529945374,285.401763916,-138.605651855,19.478061676,36.673206329,93.607063293,39.800529480,53.105396271,80.186531067,-18.896169662,98.364204407,94.951194763,-11.482183456,98.991409302,123.985145569,-6.082500935,97.330963135,67.057312012,-20.725074768,62.477230072,94.865531921,-15.238927841,63.456115723,122.321922302,-5.508574009,52.236278534,65.916976929,28.070459366,42.252361298,96.066528320,40.824275970,57.388229370,100.589157104,26.252964020,57.251228333,97.107627869,40.450458527,55.741950989,107.259269714,43.669990540,57.581199646,94.830932617,
3044,71.509231567,-6.241517067,92.981239319,53.744400024,-15.334568977,97.302803040,71.222930908,-22.356670380,104.648780823,144.826354980,-253.663986206,-1591.226928711,130.932418823,-239.520904541,-1590.033447266,150.180374146,-234.332717896,-1590.699096680,-130.639099121,296.027069092,-139.440719604,-131.172302246,276.274627686,-136.703063965,-113.481353760,285.366638184,-138.708816528,19.411325455,36.664299011,93.596496582,39.740612030,53.091316223,80.180030823,-18.955249786,98.360603333,94.915817261,-11.551280022,98.992218018,123.952224731,-6.132027149,97.320472717,67.026588440,-20.788848877,62.473842621,94.836250305,-15.312129021,63.457130432,122.294342041,-5.563631058,52.225502014,65.894889832,28.003597260,42.242759705,96.057968140,40.757827759,57.377799988,100.582252502,26.187721252,57.242061615,97.095626831,40.381496429,55.732822418,107.252456665,43.605587006,57.569324493,94.824882507,
3045,71.542022705,-6.221762657,92.949813843,53.784999847,-15.320862770,97.302444458,71.266777039,-22.324378967,104.650093079,144.826385498,-253.662704468,-1591.225341797,130.931732178,-239.521316528,-1590.031982422,150.180297852,-234.334060669,-1590.697753906,-130.640426636,296.024780273,-139.440536499,-131.172668457,276.271484375,-136.704421997,-113.483467102,285.366302490,-138.707000732,19.402114868,36.658580780,93.597724915,39.731678009,53.088722229,80.185363770,-18.970905304,98.350883484,94.916366577,-11.571152687,98.980957031,123.953956604,-6.143587589,97.314277649,67.028915405,-20.800853729,62.463947296,94.833686829,-15.328142166,63.445613861,122.292610168,-5.570441723,52.219444275,65.893722534,27.993476868,42.237720490,96.060783386,40.745532990,57.373695374,100.588088989,26.175922394,57.236755371,97.099365234,40.368392944,55.728137970,107.258132935,43.594089508,57.565963745,94.831123352,
3046,71.598609924,-6.224668026,92.884963989,53.849704742,-15.325308800,97.256782532,71.343711853,-22.317543030,104.581596375,144.828002930,-253.663391113,-1591.226440430,130.933181763,-239.521804810,-1590.040893555,150.178405762,-234.332977295,-1590.698852539,-130.726150513,296.038787842,-139.330917358,-131.256118774,276.285797119,-136.595932007,-113.572753906,285.385955811,-138.603057861,19.429346085,36.686664581,93.647277832,39.751953125,53.121543884,80.230186462,-18.954988480,98.371589661,94.980972290,-11.547062874,99.001136780,124.016426086,-6.135423183,97.339263916,67.089797974,-20.778158188,62.484321594,94.896400452,-15.297811508,63.465206146,122.353904724,-5.554084301,52.244621277,65.951431274,28.020355225,42.267261505,96.108215332,40.770820618,57.405334473,100.632896423,26.200248718,57.265880585,97.148323059,40.395893097,55.759284973,107.303070068,43.617687225,57.598537445,94.875259399,
3047,71.581581116,-6.220829964,92.861122131,53.832485199,-15.323436737,97.233528137,71.327285767,-22.314218521,104.555206299,144.826721191,-253.664718628,-1591.229858398,130.933731079,-239.520477295,-1590.035888672,150.179840088,-234.331436157,-1590.697998047,-130.640869141,296.048522949,-139.383621216,-131.176559448,276.299102783,-136.649475098,-113.488639832,285.395477295,-138.650131226,19.384721756,36.669425964,93.645385742,39.715076447,53.100852966,80.235862732,-18.989137650,98.361160278,94.966056824,-11.591556549,98.989089966,124.004135132,-6.159737110,97.326843262,67.079330444,-20.818656921,62.474212646,94.880424500,-15.348007202,63.453826904,122.339866638,-5.585978031,52.232120514,65.940841675,27.975830078,42.248485565,96.109642029,40.727352142,57.384258270,100.638992310,26.158020020,57.247417450,97.149223328,40.349746704,55.738185883,107.308891296,43.576347351,57.577011108,94.882286072,
3048,71.622596741,-6.217632294,92.790893555,53.876617432,-15.319019318,97.179885864,71.374000549,-22.306262970,104.503936768,144.824768066,-253.661773682,-1591.226318359,130.933364868,-239.519027710,-1590.036621094,150.178787231,-234.330169678,-1590.695068359,-130.668579102,296.066589355,-139.320037842,-131.200637817,276.313690186,-136.593597412,-113.511650085,285.408325195,-138.600936890,19.485485077,36.580291748,93.511161804,39.808673859,53.016189575,80.096282959,-18.884235382,98.273529053,94.880455017,-11.469197273,98.888961792,123.914474487,-6.071633339,97.250144958,66.985748291,-20.715734482,62.386714935,94.780975342,-15.228556633,63.354606628,122.237602234,-5.500980854,52.155853271,65.827987671,28.078372955,42.157848358,95.972496033,40.833435059,57.291049957,100.500595093,26.262001038,57.156448364,97.019386292,40.459735870,55.642234802,107.169975281,43.678977966,57.486049652,94.742195129,
3049,71.673973083,-6.232790947,92.680343628,53.931316376,-15.330117226,97.099914551,71.437545776,-22.311851501,104.407440186,144.825256348,-253.661315918,-1591.225585938,130.933135986,-239.520355225,-1590.041992188,150.180862427,-234.330230713,-1590.691894531,-130.716964722,296.110229492,-139.188629150,-131.248550415,276.355834961,-136.464385986,-113.558258057,285.450500488,-138.481292725,19.564893723,36.584579468,93.517173767,39.880809784,53.021320343,80.092292786,-18.801021576,98.279472351,94.917922974,-11.368515015,98.890617371,123.947433472,-6.005218506,97.259246826,67.015319824,-20.634313583,62.392761230,94.814651489,-15.130614281,63.356666565,122.268058777,-5.437459946,52.165092468,65.851119995,28.159526825,42.161396027,95.974075317,40.918033600,57.293354034,100.496551514,26.344495773,57.159923553,97.024215698,40.548267365,55.643650055,107.165992737,43.760120392,57.489002228,94.736518860,
3050,71.683547974,-6.216619492,92.583633423,53.945312500,-15.329659462,96.988571167,71.458175659,-22.302083969,104.300109863,144.827133179,-253.661849976,-1591.230957031,130.935745239,-239.519546509,-1590.041503906,150.182250977,-234.330261230,-1590.692993164,-130.671798706,296.122680664,-139.204589844,-131.200744629,276.367614746,-136.486251831,-113.510398865,285.463562012,-138.494171143,19.558238983,36.547019958,93.480049133,39.877040863,52.989887238,80.067008972,-18.815074921,98.237236023,94.884773254,-11.392878532,98.840919495,123.917266846,-6.009331703,97.226409912,66.986412048,-20.644319534,62.350349426,94.770645142,-15.150389671,63.307037354,122.226379395,-5.436110020,52.132652283,65.809623718,28.151376724,42.124107361,95.941543579,40.906604767,57.256210327,100.472778320,26.334312439,57.122146606,96.995323181,40.534664154,55.604549408,107.141738892,43.750698090,57.453811646,94.713851929,
3051,71.734596252,-6.202128887,92.418342590,54.000804901,-15.301964760,96.857345581,71.519325256,-22.273014069,104.151710510,144.829650879,-253.661987305,-1591.224609375,130.936035156,-239.518478394,-1590.039794922,150.181076050,-234.328979492,-1590.693481445,-130.727249146,296.073303223,-139.254974365,-131.254684448,276.319244385,-136.530059814,-113.565551758,285.415496826,-138.540496826,19.514272690,36.586044312,93.520706177,39.832317352,53.025798798,80.102668762,-18.863325119,98.274085999,94.903747559,-11.441933632,98.888015747,123.936157227,-6.056764603,97.254791260,67.006095886,-20.690092087,62.387050629,94.801574707,-15.196966171,63.353305817,122.257125854,-5.480393410,52.160690308,65.844383240,28.106967926,42.164546967,95.980567932,40.861030579,57.299034119,100.507095337,26.288835526,57.162815094,97.029182434,40.489025116,55.649604797,107.176467896,43.705268860,57.494918823,94.748138428,
3052,71.759101868,-6.181478977,92.255851746,54.028987885,-15.281493187,96.721900940,71.553939819,-22.241353989,104.011138916,144.829956055,-253.662017822,-1591.223388672,130.938552856,-239.519943237,-1590.035766602,150.183273315,-234.330490112,-1590.693115234,-130.690856934,296.061248779,-139.313201904,-131.221252441,276.309051514,-136.586822510,-113.533721924,285.403350830,-138.590881348,19.435783386,36.584976196,93.546943665,39.760490417,53.021820068,80.135467529,-18.937393188,98.276237488,94.908828735,-11.527525902,98.892333984,123.944160461,-6.119798660,97.253265381,67.016319275,-20.767021179,62.389328003,94.809394836,-15.284752846,63.357761383,122.266952515,-5.546607018,52.159000397,65.859237671,28.027935028,42.163021088,96.009681702,40.781417847,57.296920776,100.539939880,26.210599899,57.161529541,97.056137085,40.406639099,55.648147583,107.209251404,43.627967834,57.492023468,94.782081604,
3053,71.808433533,-6.178190231,92.046569824,54.081279755,-15.288799286,96.515357971,71.611213684,-22.240005493,103.795989990,144.829925537,-253.662765503,-1591.228881836,130.937271118,-239.521057129,-1590.040161133,150.185348511,-234.332397461,-1590.699584961,-130.666992188,296.055633545,-139.349899292,-131.200164795,276.304138184,-136.617935181,-113.511482239,285.399627686,-138.625427246,19.460412979,36.641181946,93.577095032,39.785018921,53.073886871,80.160430908,-18.911437988,98.333625793,94.923171997,-11.500627518,98.957580566,123.958114624,-6.094760418,97.302658081,67.030570984,-20.741821289,62.446720123,94.833747864,-15.258638382,63.422618866,122.290779114,-5.522542477,52.208061218,65.885833740,28.052759171,42.219718933,96.038017273,40.806709290,57.354602814,100.563598633,26.235767365,57.218555450,97.080482483,40.432083130,55.707675934,107.233535767,43.653064728,57.548042297,94.805725098,
3054,71.866569519,-6.184872150,91.797523499,54.152542114,-15.281777382,96.309310913,71.696304321,-22.231569290,103.560653687,144.831771851,-253.663879395,-1591.223266602,130.938018799,-239.521499634,-1590.041992188,150.186035156,-234.330978394,-1590.700195313,-130.737655640,296.026184082,-139.348907471,-131.267532349,276.274200439,-136.608612061,-113.579887390,285.369293213,-138.626785278,19.495864868,36.711391449,93.622512817,39.814350128,53.139614105,80.191093445,-18.878290176,98.402587891,94.959182739,-11.455879211,99.038597107,123.990753174,-6.072727203,97.360977173,67.061889648,-20.707035065,62.515579224,94.884796143,-15.212920189,63.502803802,122.339370728,-5.498895645,52.265960693,65.935073853,28.088954926,42.291313171,96.077774048,40.844005585,57.428600311,100.592147827,26.271680832,57.290481567,97.114921570,40.472141266,55.784347534,107.262840271,43.688045502,57.619869232,94.833053589,
3055,71.911277771,-6.168450832,91.557983398,54.209831238,-15.282780647,96.091705322,71.766685486,-22.217288971,103.317024231,144.827438354,-253.663177490,-1591.224121094,130.932968140,-239.519790649,-1590.039672852,150.181808472,-234.330673218,-1590.698974609,-130.710937500,296.036560059,-139.357452393,-131.239364624,276.282684326,-136.622573853,-113.556144714,285.379577637,-138.628860474,19.422966003,36.672283173,93.623756409,39.747009277,53.105884552,80.207405090,-18.957330704,98.359756470,94.956726074,-11.550153732,98.988693237,123.992408752,-6.137109280,97.326690674,67.065902710,-20.782871246,62.472606659,94.871925354,-15.303194046,63.453014374,122.329620361,-5.558700085,52.232017517,65.927383423,28.014263153,42.252315521,96.085075378,40.765609741,57.389533997,100.610130310,26.195123672,57.251060486,97.125205994,40.390415192,55.743473053,107.280212402,43.612655640,57.582576752,94.852455139,
