Number of frames: 3950
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,iHumTracker_GT x,iHumTracker_GT y,iHumTracker_GT z,iHumTracker_LT x,iHumTracker_LT y,iHumTracker_LT z,iHumTracker_P1 x,iHumTracker_P1 y,iHumTracker_P1 z,iHumTracker_P2 x,iHumTracker_P2 y,iHumTracker_P2 z,iHumTracker_P3 x,iHumTracker_P3 y,iHumTracker_P3 z,iHumTracker_P4 x,iHumTracker_P4 y,iHumTracker_P4 z,iHumTracker_P5 x,iHumTracker_P5 y,iHumTracker_P5 z,iHumTracker_P6 x,iHumTracker_P6 y,iHumTracker_P6 z,iHumTracker_SL x,iHumTracker_SL y,iHumTracker_SL z,iHumTracker_SH x,iHumTracker_SH y,iHumTracker_SH z,iHumTracker_SB x,iHumTracker_SB y,iHumTracker_SB z,iHumTracker_Surf1 x,iHumTracker_Surf1 y,iHumTracker_Surf1 z,iHumTracker_Surf2 x,iHumTracker_Surf2 y,iHumTracker_Surf2 z
2154,51.331970215,-18.520290375,67.510299683,42.738655090,-36.617427826,71.674377441,62.503593445,-35.047271729,68.211936951,136.443862915,-104.393646240,-1460.649780273,122.185379028,-90.539382935,-1461.535400391,141.342178345,-84.966163635,-1460.726806641,,,,,,,,,,146.915573120,-100.461997986,-1526.070556641,143.742248535,-75.085365295,-1505.714233398,213.537384033,-74.582931519,-1517.213867188,198.478210449,-60.354251862,-1487.074584961,159.940261841,-27.163774490,-1489.935668945,154.953491211,-32.240909576,-1490.756958008,165.440811157,-53.079029083,-1481.053833008,196.726135254,-86.120857239,-1505.213012695,144.823760986,-79.129058838,-1525.172485352,146.127761841,-59.531326294,-1530.197875977,156.753677368,-69.289665222,-1526.674438477,145.085983276,-59.715431213,-1534.935180664,144.323379517,-56.883663177,-1526.757934570,
2155,51.367801666,-18.473936081,67.580619812,42.788249969,-36.567203522,71.783172607,62.552646637,-34.988983154,68.319488525,136.448730469,-104.392150879,-1460.649047852,122.186920166,-90.539909363,-1461.533203125,141.346282959,-84.965316772,-1460.731567383,,,,,,,,,,146.899459839,-100.473846436,-1526.073974609,143.730529785,-75.093246460,-1505.721923828,213.522048950,-74.587913513,-1517.243164063,198.471130371,-60.354129791,-1487.102172852,159.929794312,-27.167163849,-1489.958251953,154.943145752,-32.244846344,-1490.776855469,165.435058594,-53.080158234,-1481.072753906,196.715393066,-86.124626160,-1505.234741211,144.806304932,-79.140884399,-1525.179565430,146.107269287,-59.544097900,-1530.209472656,156.735031128,-69.300903320,-1526.687255859,145.064041138,-59.729263306,-1534.946411133,144.303756714,-56.895858765,-1526.769409180,
2156,51.426696777,-18.461334229,67.659545898,42.846046448,-36.542102814,71.907562256,62.612239838,-34.968105316,68.437774658,136.451049805,-104.391731262,-1460.645507813,122.189178467,-90.538650513,-1461.534545898,141.350952148,-84.965431213,-1460.736206055,,,,,,,,,,146.898101807,-100.501136780,-1526.072631836,143.732711792,-75.111946106,-1505.730712891,213.523620605,-74.617790222,-1517.256347656,198.475769043,-60.370319366,-1487.120239258,159.937332153,-27.180938721,-1489.987670898,154.950180054,-32.258491516,-1490.803955078,165.440704346,-53.090820313,-1481.091918945,196.716567993,-86.148040771,-1505.242187500,144.806991577,-79.167617798,-1525.186889648,146.109481812,-59.573005676,-1530.224853516,156.736526489,-69.329360962,-1526.699218750,145.065963745,-59.760005951,-1534.961669922,144.306411743,-56.923194885,-1526.785766602,
2157,51.479434967,-18.493637085,67.798583984,42.897232056,-36.559738159,72.086402893,62.667201996,-34.998489380,68.627517700,136.450378418,-104.394058228,-1460.645751953,122.192375183,-90.540992737,-1461.532836914,141.353225708,-84.968185425,-1460.732666016,,,,,,,,,,146.902160645,-100.493148804,-1526.071533203,143.738128662,-75.107322693,-1505.725341797,213.529632568,-74.617530823,-1517.247436523,198.481643677,-60.374092102,-1487.109497070,159.946426392,-27.180644989,-1489.972778320,154.958831787,-32.257591248,-1490.790161133,165.446975708,-53.092632294,-1481.081420898,196.720947266,-86.148391724,-1505.236206055,144.812973022,-79.159599304,-1525.182006836,146.117507935,-59.564193726,-1530.216430664,156.743484497,-69.322158813,-1526.692138672,145.074188232,-59.750247955,-1534.953369141,144.314514160,-56.914836884,-1526.776977539,
2158,51.591239929,-18.542901993,67.979148865,42.999641418,-36.588275909,72.336067200,62.770927429,-35.047042847,68.869560242,136.453979492,-104.397720337,-1460.649658203,122.191558838,-90.542861938,-1461.537109375,141.354675293,-84.970054626,-1460.729858398,,,,,,,,,,146.922332764,-100.476577759,-1526.071655273,143.750808716,-75.096626282,-1505.719116211,213.545516968,-74.598731995,-1517.221557617,198.488067627,-60.364723206,-1487.083862305,159.951309204,-27.173189163,-1489.948730469,154.964309692,-32.250259399,-1490.768920898,165.451202393,-53.087261200,-1481.063110352,196.734268188,-86.134109497,-1505.218261719,144.831405640,-79.143417358,-1525.176757813,146.135971069,-59.546527863,-1530.205322266,156.761657715,-69.304725647,-1526.680664063,145.094009399,-59.731338501,-1534.942504883,144.331832886,-56.898250580,-1526.765625000,
2159,51.715690613,-18.465227127,68.154647827,43.106590271,-36.505531311,72.512687683,62.881240845,-34.982288361,69.041023254,136.455154419,-104.397171021,-1460.654052734,122.193504333,-90.542785645,-1461.538574219,141.355102539,-84.970359802,-1460.734985352,,,,,,,,,,146.911148071,-100.475669861,-1526.077880859,143.743377686,-75.095962524,-1505.724609375,213.535873413,-74.597572327,-1517.240356445,198.484115601,-60.363983154,-1487.099609375,159.946640015,-27.172616959,-1489.956665039,154.959503174,-32.249706268,-1490.776123047,165.448348999,-53.086761475,-1481.072387695,196.726989746,-86.133178711,-1505.233886719,144.820266724,-79.142532349,-1525.182373047,146.123779297,-59.545578003,-1530.210937500,156.750183105,-69.303756714,-1526.688598633,145.080902100,-59.730339050,-1534.948120117,144.320281982,-56.897350311,-1526.770996094,
2160,51.853809357,-18.387926102,68.318367004,43.252101898,-36.419353485,72.719696045,63.021785736,-34.902740479,69.234390259,136.452865601,-104.394264221,-1460.650878906,122.195152283,-90.540863037,-1461.534912109,141.354278564,-84.970298767,-1460.731445313,,,,,,,,,,146.909729004,-100.474006653,-1526.074584961,143.744277954,-75.094406128,-1505.720703125,213.536773682,-74.601905823,-1517.236816406,198.486389160,-60.367565155,-1487.095703125,159.951797485,-27.172771454,-1489.952026367,154.964218140,-32.249408722,-1490.771484375,165.451278687,-53.087562561,-1481.068237305,196.726928711,-86.136260986,-1505.230590820,144.820724487,-79.140701294,-1525.178710938,146.125930786,-59.543766022,-1530.206909180,156.751495361,-69.302947998,-1526.684692383,145.083023071,-59.728347778,-1534.943969727,144.322677612,-56.895446777,-1526.766845703,
2161,51.981918335,-18.335706711,68.411827087,43.383621216,-36.354511261,72.845054626,63.151634216,-34.844139099,69.333335876,136.450546265,-104.394165039,-1460.649780273,122.192222595,-90.543449402,-1461.541137695,141.350891113,-84.970085144,-1460.731445313,,,,,,,,,,146.931579590,-100.483261108,-1526.070190430,143.755996704,-75.100891113,-1505.721435547,213.552673340,-74.602912903,-1517.211791992,198.489715576,-60.365543365,-1487.078491211,159.952743530,-27.175182343,-1489.953979492,154.965988159,-32.252460480,-1490.774536133,165.451644897,-53.088050842,-1481.064208984,196.739608765,-86.137184143,-1505.209960938,144.840042114,-79.150039673,-1525.178344727,146.145065308,-59.553737640,-1530.208984375,156.770339966,-69.311279297,-1526.681396484,145.103912354,-59.739147186,-1534.946411133,144.340270996,-56.905078888,-1526.770019531,
2162,52.088462830,-18.256795883,68.493774414,43.497001648,-36.276489258,72.954620361,63.262947083,-34.766101837,69.434043884,136.449905396,-104.393753052,-1460.649414063,122.188003540,-90.542182922,-1461.543212891,141.348236084,-84.970672607,-1460.733276367,,,,,,,,,,146.931945801,-100.490470886,-1526.069946289,143.754989624,-75.105712891,-1505.724365234,213.552139282,-74.607704163,-1517.211914063,198.487625122,-60.367012024,-1487.080932617,159.950103760,-27.177778244,-1489.962158203,154.963485718,-32.255256653,-1490.782226563,165.449157715,-53.089462280,-1481.068969727,196.738800049,-86.140869141,-1505.209350586,144.839935303,-79.157188416,-1525.180786133,146.144760132,-59.561462402,-1530.213745117,156.770095825,-69.318367004,-1526.684570313,145.103820801,-59.747467041,-1534.951171875,144.339782715,-56.912429810,-1526.775146484,
2163,52.165267944,-18.195198059,68.520561218,43.562278748,-36.212734222,72.982788086,63.329544067,-34.707660675,69.456474304,136.445037842,-104.392562866,-1460.652587891,122.182731628,-90.540794373,-1461.541625977,141.346008301,-84.967704773,-1460.736572266,,,,,,,,,,146.909606934,-100.485038757,-1526.075805664,143.738861084,-75.101425171,-1505.727783203,213.532852173,-74.604309082,-1517.234619141,198.477005005,-60.365074158,-1487.098632813,159.939437866,-27.174795151,-1489.967163086,154.952484131,-32.252109528,-1490.786132813,165.440368652,-53.087135315,-1481.077026367,196.722564697,-86.137809753,-1505.228149414,144.818328857,-79.151756287,-1525.184692383,146.122207642,-59.555759430,-1530.216918945,156.748291016,-69.313110352,-1526.691162109,145.079956055,-59.741458893,-1534.954101563,144.318237305,-56.906890869,-1526.777587891,
2164,52.284934998,-18.155838013,68.561195374,43.644142151,-36.161861420,72.997062683,63.410961151,-34.695606232,69.467582703,136.443771362,-104.392417908,-1460.654663086,122.182212830,-90.540718079,-1461.543701172,141.344360352,-84.967979431,-1460.737304688,,,,,,,,,,146.912139893,-100.481475830,-1526.077148438,143.740295410,-75.098983765,-1505.727905273,213.534927368,-74.601387024,-1517.230712891,198.477416992,-60.363788605,-1487.094848633,159.940093994,-27.173265457,-1489.963623047,154.953170776,-32.250522614,-1490.783203125,165.440460205,-53.086112976,-1481.074707031,196.723953247,-86.135513306,-1505.225830078,144.820846558,-79.148239136,-1525.184936523,146.125045776,-59.551963806,-1530.215942383,156.750915527,-69.309539795,-1526.690185547,145.083068848,-59.737396240,-1534.953247070,144.320892334,-56.903282166,-1526.776733398,
2165,52.385036469,-18.092710495,68.645195007,43.697372437,-36.082023621,73.071914673,63.470901489,-34.658756256,69.569519043,136.443023682,-104.392684937,-1460.652587891,122.180397034,-90.539031982,-1461.535522461,141.341598511,-84.967399597,-1460.732421875,,,,,,,,,,146.895431519,-100.467086792,-1526.076538086,143.727920532,-75.088867188,-1505.721313477,213.519882202,-74.587829590,-1517.240234375,198.469116211,-60.356716156,-1487.097900391,159.930618286,-27.166179657,-1489.950927734,154.943588257,-32.243343353,-1490.770385742,165.433425903,-53.080787659,-1481.068603516,196.711837769,-86.124702454,-1505.233886719,144.804031372,-79.134063721,-1525.179565430,146.106796265,-59.536727905,-1530.206787109,156.733612061,-69.294876099,-1526.685546875,145.063705444,-59.721195221,-1534.943847656,144.303375244,-56.888786316,-1526.766601563,
2166,52.453796387,-18.044221878,68.703521729,43.728488922,-36.006156921,73.155937195,63.505764008,-34.625221252,69.658248901,136.441940308,-104.389579773,-1460.654785156,122.181045532,-90.537048340,-1461.532592773,141.341186523,-84.963310242,-1460.728637695,,,,,,,,,,146.892532349,-100.442993164,-1526.078002930,143.725097656,-75.071311951,-1505.714599609,213.516540527,-74.564392090,-1517.236328125,198.466644287,-60.343303680,-1487.088867188,159.926956177,-27.153097153,-1489.929687500,154.940048218,-32.230159760,-1490.750610352,165.430984497,-53.070339203,-1481.055908203,196.709396362,-86.105606079,-1505.232910156,144.800491333,-79.110321045,-1525.174072266,146.102386475,-59.511352539,-1530.195190430,156.729690552,-69.270271301,-1526.677490234,145.059112549,-59.694351196,-1534.932250977,144.299057007,-56.864559174,-1526.754028320,
2167,52.542419434,-17.866189957,68.758438110,43.845466614,-35.844295502,73.203544617,63.621822357,-34.436679840,69.713142395,136.441940308,-104.388793945,-1460.654296875,122.181724548,-90.534271240,-1461.532836914,141.343276978,-84.961753845,-1460.731201172,,,,,,,,,,146.887374878,-100.451377869,-1526.078857422,143.723983765,-75.076644897,-1505.718627930,213.514511108,-74.577743530,-1517.246337891,198.468429565,-60.351169586,-1487.099487305,159.931579590,-27.157787323,-1489.941650391,154.944137573,-32.234500885,-1490.761352539,165.433959961,-53.074333191,-1481.064697266,196.707305908,-86.115776062,-1505.239868164,144.797378540,-79.118400574,-1525.177734375,146.100677490,-59.520233154,-1530.201660156,156.727355957,-69.279655457,-1526.683471680,145.056991577,-59.703777313,-1534.938598633,144.297866821,-56.872802734,-1526.760620117,
2168,52.628894806,-17.718666077,68.760887146,43.961719513,-35.720054626,73.181350708,63.736553192,-34.272792816,69.710571289,136.446594238,-104.389129639,-1460.648559570,122.185401917,-90.534927368,-1461.533691406,141.345260620,-84.961967468,-1460.731811523,,,,,,,,,,146.898941040,-100.473869324,-1526.073364258,143.731445313,-75.092163086,-1505.722534180,213.523300171,-74.592666626,-1517.242187500,198.472732544,-60.356449127,-1487.102050781,159.934005737,-27.166646957,-1489.960571289,154.946990967,-32.243984222,-1490.779052734,165.437057495,-53.079689026,-1481.073852539,196.715454102,-86.127578735,-1505.233642578,144.807403564,-79.140708923,-1525.180053711,146.109985352,-59.544235229,-1530.210693359,156.736907959,-69.301704407,-1526.687866211,145.066864014,-59.729522705,-1534.947631836,144.306594849,-56.895709991,-1526.770874023,
2169,52.628986359,-17.686965942,68.826202393,43.967868805,-35.686317444,73.246955872,63.749176025,-34.225555420,69.793891907,136.445938110,-104.389640808,-1460.655761719,122.187591553,-90.534500122,-1461.531250000,141.346023560,-84.964164734,-1460.733276367,,,,,,,,,,146.878967285,-100.451744080,-1526.082275391,143.720367432,-75.077301025,-1505.720947266,213.508728027,-74.580734253,-1517.261840820,198.468887329,-60.354202271,-1487.111938477,159.932723999,-27.159349442,-1489.946044922,154.944931030,-32.235862732,-1490.765014648,165.435821533,-53.076274872,-1481.070800781,196.703369141,-86.118385315,-1505.252563477,144.789916992,-79.118698120,-1525.180297852,146.092987061,-59.520484924,-1530.204101563,156.719985962,-69.280364990,-1526.688110352,145.048385620,-59.703895569,-1534.940795898,144.290924072,-56.873054504,-1526.762695313,
2170,52.682670593,-17.652160645,68.930938721,44.035011292,-35.657474518,73.355163574,63.818820953,-34.182807922,69.923912048,136.446929932,-104.389999390,-1460.657104492,122.185874939,-90.535934448,-1461.533447266,141.347518921,-84.964797974,-1460.731567383,,,,,,,,,,146.890090942,-100.444702148,-1526.081542969,143.727233887,-75.072677612,-1505.717895508,213.517456055,-74.572235107,-1517.247314453,198.472198486,-60.349666595,-1487.098144531,159.935272217,-27.155910492,-1489.934936523,154.947799683,-32.232517242,-1490.755249023,165.437881470,-53.073635101,-1481.061645508,196.710571289,-86.111862183,-1505.242065430,144.800109863,-79.111839294,-1525.177490234,146.103271484,-59.513008118,-1530.198852539,156.730056763,-69.272895813,-1526.682250977,145.059448242,-59.695922852,-1534.935791016,144.300552368,-56.866035461,-1526.757446289,
2171,52.758338928,-17.625904083,69.043617249,44.126491547,-35.627281189,73.508613586,63.912704468,-34.140151978,70.086441040,136.447326660,-104.389045715,-1460.652587891,122.187866211,-90.537193298,-1461.534790039,141.349990845,-84.964622498,-1460.728637695,,,,,,,,,,146.909042358,-100.454925537,-1526.074707031,143.740997314,-75.079727173,-1505.715820313,213.534301758,-74.581733704,-1517.226684570,198.481109619,-60.354366302,-1487.083740234,159.945266724,-27.160682678,-1489.935913086,154.957962036,-32.237365723,-1490.756835938,165.445251465,-53.077087402,-1481.057128906,196.724090576,-86.119346619,-1505.224121094,144.819030762,-79.121902466,-1525.174438477,146.123733521,-59.523857117,-1530.198486328,156.749465942,-69.283302307,-1526.677612305,145.081176758,-59.707496643,-1534.935668945,144.320114136,-56.876338959,-1526.758056641,
2172,52.825309753,-17.553644180,69.202888489,44.217620850,-35.560012817,73.693214417,64.003646851,-34.046131134,70.298561096,136.449356079,-104.389160156,-1460.655883789,122.187858582,-90.536254883,-1461.536254883,141.349853516,-84.962821960,-1460.732788086,,,,,,,,,,146.901092529,-100.453498840,-1526.079467773,143.734161377,-75.078392029,-1505.720336914,213.525833130,-74.575767517,-1517.240844727,198.475875854,-60.349250793,-1487.095947266,159.937408447,-27.158172607,-1489.942993164,154.950332642,-32.235195160,-1490.763061523,165.440368652,-53.074157715,-1481.064819336,196.718078613,-86.114448547,-1505.235839844,144.809768677,-79.120605469,-1525.179077148,146.112442017,-59.522506714,-1530.203369141,156.739334106,-69.281219482,-1526.683959961,145.069229126,-59.706237793,-1534.940429688,144.309127808,-56.875087738,-1526.762695313,
2173,52.921791077,-17.475862503,69.332664490,44.346138000,-35.485607147,73.866851807,64.132217407,-33.942562103,70.479377747,136.449829102,-104.387855530,-1460.652343750,122.189849854,-90.533706665,-1461.536254883,141.350097656,-84.960823059,-1460.732666016,,,,,,,,,,146.906066895,-100.464317322,-1526.076049805,143.738571167,-75.085258484,-1505.721801758,213.531021118,-74.586952209,-1517.237915039,198.479507446,-60.354244232,-1487.096679688,159.942245483,-27.162532806,-1489.952514648,154.955062866,-32.239559174,-1490.771972656,165.443832397,-53.076999664,-1481.069091797,196.722122192,-86.122833252,-1505.231811523,144.815338135,-79.131195068,-1525.179809570,146.118942261,-59.534088135,-1530.207763672,156.745300293,-69.292457581,-1526.685668945,145.076049805,-59.718688965,-1534.944824219,144.315490723,-56.885963440,-1526.767700195,
2174,53.047473907,-17.371852875,69.405448914,44.495384216,-35.386978149,73.967704773,64.274513245,-33.825939178,70.534545898,136.449920654,-104.387748718,-1460.649291992,122.189636230,-90.533370972,-1461.535278320,141.350143433,-84.961013794,-1460.731445313,,,,,,,,,,146.908706665,-100.471191406,-1526.072998047,143.740646362,-75.089965820,-1505.721557617,213.533584595,-74.593666077,-1517.234741211,198.480957031,-60.357639313,-1487.095703125,159.944198608,-27.165782928,-1489.956542969,154.957000732,-32.242839813,-1490.775756836,165.445114136,-53.079387665,-1481.070190430,196.724044800,-86.128097534,-1505.228149414,144.818191528,-79.137954712,-1525.179077148,146.122222900,-59.541381836,-1530.208984375,156.748321533,-69.299507141,-1526.685546875,145.079528809,-59.726467133,-1534.946166992,144.318664551,-56.892875671,-1526.769287109,
2175,53.159019470,-17.147394180,69.451690674,44.597599030,-35.178787231,73.955322266,64.373016357,-33.627346039,70.492355347,136.449142456,-104.388900757,-1460.653564453,122.188316345,-90.535240173,-1461.540527344,141.347702026,-84.963272095,-1460.734252930,,,,,,,,,,146.914932251,-100.469322205,-1526.075927734,143.743560791,-75.089195251,-1505.723754883,213.537811279,-74.589660645,-1517.228881836,198.481185913,-60.355651855,-1487.090820313,159.943466187,-27.165140152,-1489.954589844,154.956558228,-32.242347717,-1490.774536133,165.444351196,-53.078956604,-1481.068725586,196.727325439,-86.125312805,-1505.224731445,144.823486328,-79.136207581,-1525.181274414,146.127365112,-59.539348602,-1530.210083008,156.753433228,-69.297233582,-1526.685791016,145.085205078,-59.724246979,-1534.947387695,144.323287964,-56.891078949,-1526.770507813,
